created,value
2020-08-01T00:07:05.000Z,24.4
2020-08-01T00:22:05.000Z,24.4
2020-08-01T00:37:05.000Z,24.4
2020-08-01T00:52:05.000Z,24.3
2020-08-01T01:07:05.000Z,24.3
2020-08-01T01:22:05.000Z,24.3
2020-08-01T01:37:05.000Z,24.2
2020-08-01T01:52:05.000Z,24.2
2020-08-01T02:07:05.000Z,24.2
2020-08-01T02:22:05.000Z,24.1
2020-08-01T02:37:05.000Z,24.1
2020-08-01T02:52:05.000Z,24.1
2020-08-01T03:07:05.000Z,24.1
2020-08-01T03:22:05.000Z,24.0
2020-08-01T03:37:05.000Z,24.0
2020-08-01T03:52:05.000Z,24.0
2020-08-01T04:07:05.000Z,23.9
2020-08-01T04:22:05.000Z,23.9
2020-08-01T04:37:05.000Z,23.9
2020-08-01T04:52:05.000Z,23.8
2020-08-01T05:07:05.000Z,23.8
2020-08-01T05:22:05.000Z,23.8
2020-08-01T05:37:05.000Z,23.7
2020-08-01T05:52:05.000Z,23.7
2020-08-01T06:07:05.000Z,23.7
2020-08-01T06:22:05.000Z,23.6
2020-08-01T06:37:05.000Z,23.6
2020-08-01T06:52:05.000Z,23.6
2020-08-01T07:07:05.000Z,23.6
2020-08-01T07:22:05.000Z,23.5
2020-08-01T07:37:05.000Z,23.5
2020-08-01T07:52:05.000Z,23.5
2020-08-01T08:07:05.000Z,23.5
2020-08-01T08:22:05.000Z,23.5
2020-08-01T08:37:05.000Z,23.5
2020-08-01T08:52:05.000Z,23.4
2020-08-01T09:07:05.000Z,23.4
2020-08-01T09:22:05.000Z,23.4
2020-08-01T09:37:05.000Z,23.4
2020-08-01T09:52:05.000Z,23.4
2020-08-01T10:07:05.000Z,23.4
2020-08-01T10:22:05.000Z,23.4
2020-08-01T10:37:05.000Z,23.4
2020-08-01T10:52:12.000Z,23.4
2020-08-01T11:07:06.000Z,23.4
2020-08-01T11:22:05.000Z,23.5
2020-08-01T11:37:05.000Z,23.5
2020-08-01T11:52:05.000Z,23.5
2020-08-01T12:07:05.000Z,23.5
2020-08-01T12:22:05.000Z,23.5
2020-08-01T12:37:05.000Z,23.6
2020-08-01T12:52:05.000Z,23.6
2020-08-01T13:07:05.000Z,23.6
2020-08-01T13:22:05.000Z,23.7
2020-08-01T13:37:05.000Z,23.8
2020-08-01T13:52:05.000Z,23.8
2020-08-01T14:07:05.000Z,23.9
2020-08-01T14:22:05.000Z,24.0
2020-08-01T14:37:05.000Z,24.0
2020-08-01T14:52:05.000Z,24.1
2020-08-01T15:07:05.000Z,24.2
2020-08-01T15:22:05.000Z,24.2
2020-08-01T15:37:05.000Z,24.3
2020-08-01T15:52:05.000Z,24.4
2020-08-01T16:07:05.000Z,24.4
2020-08-01T16:22:05.000Z,24.5
2020-08-01T16:37:05.000Z,24.5
2020-08-01T16:52:05.000Z,24.5
2020-08-01T17:07:05.000Z,24.6
2020-08-01T17:22:05.000Z,24.6
2020-08-01T17:37:05.000Z,24.6
2020-08-01T17:52:05.000Z,24.7
2020-08-01T18:07:05.000Z,24.7
2020-08-01T18:22:05.000Z,24.7
2020-08-01T18:37:05.000Z,24.7
2020-08-01T18:52:05.000Z,24.7
2020-08-01T19:07:05.000Z,24.7
2020-08-01T19:22:05.000Z,24.8
2020-08-01T19:37:05.000Z,24.8
2020-08-01T19:52:05.000Z,24.8
2020-08-01T20:07:05.000Z,24.8
2020-08-01T20:22:05.000Z,24.8
2020-08-01T20:37:05.000Z,24.8
2020-08-01T20:52:05.000Z,24.8
2020-08-01T21:07:05.000Z,24.8
2020-08-01T21:22:05.000Z,24.7
2020-08-01T21:37:05.000Z,24.7
2020-08-01T21:52:05.000Z,24.7
2020-08-01T22:07:05.000Z,24.7
2020-08-01T22:22:05.000Z,24.7
2020-08-01T22:37:05.000Z,24.7
2020-08-01T22:52:05.000Z,24.7
2020-08-01T23:07:05.000Z,24.7
2020-08-01T23:22:05.000Z,24.6
2020-08-01T23:37:05.000Z,24.6
2020-08-01T23:52:05.000Z,24.6
2020-08-02T00:07:05.000Z,24.6
2020-08-02T00:22:05.000Z,24.5
2020-08-02T00:37:05.000Z,24.5
2020-08-02T00:52:05.000Z,24.5
2020-08-02T01:07:05.000Z,24.5
2020-08-02T01:22:05.000Z,24.4
2020-08-02T01:37:05.000Z,24.4
2020-08-02T01:52:05.000Z,24.4
2020-08-02T02:07:05.000Z,24.4
2020-08-02T02:22:05.000Z,24.3
2020-08-02T02:37:05.000Z,24.3
2020-08-02T02:52:05.000Z,24.3
2020-08-02T03:07:05.000Z,24.2
2020-08-02T03:22:05.000Z,24.2
2020-08-02T03:37:05.000Z,24.2
2020-08-02T03:52:05.000Z,24.2
2020-08-02T04:07:05.000Z,24.1
2020-08-02T04:22:05.000Z,24.1
2020-08-02T04:37:05.000Z,24.1
2020-08-02T04:52:05.000Z,24.0
2020-08-02T05:07:05.000Z,24.0
2020-08-02T05:22:05.000Z,24.0
2020-08-02T05:37:05.000Z,23.9
2020-08-02T05:52:05.000Z,23.9
2020-08-02T06:07:05.000Z,23.9
2020-08-02T06:22:05.000Z,23.9
2020-08-02T06:37:05.000Z,23.8
2020-08-02T06:52:05.000Z,23.8
2020-08-02T07:07:05.000Z,23.8
2020-08-02T07:22:05.000Z,23.8
2020-08-02T07:37:05.000Z,23.8
2020-08-02T07:52:05.000Z,23.8
2020-08-02T08:07:05.000Z,23.7
2020-08-02T08:22:05.000Z,23.7
2020-08-02T08:37:05.000Z,23.7
2020-08-02T08:52:05.000Z,23.7
2020-08-02T09:07:05.000Z,23.7
2020-08-02T09:22:05.000Z,23.7
2020-08-02T09:37:05.000Z,23.7
2020-08-02T09:52:05.000Z,23.7
2020-08-02T10:07:05.000Z,23.7
2020-08-02T10:22:05.000Z,23.7
2020-08-02T10:37:05.000Z,23.7
2020-08-02T10:52:13.000Z,23.7
2020-08-02T11:07:06.000Z,23.8
2020-08-02T11:22:05.000Z,23.8
2020-08-02T11:37:05.000Z,23.8
2020-08-02T11:52:05.000Z,23.8
2020-08-02T12:07:05.000Z,23.8
2020-08-02T12:22:05.000Z,23.8
2020-08-02T12:37:05.000Z,23.9
2020-08-02T12:52:05.000Z,23.9
2020-08-02T13:07:05.000Z,24.0
2020-08-02T13:22:05.000Z,24.0
2020-08-02T13:37:05.000Z,24.1
2020-08-02T13:52:05.000Z,24.2
2020-08-02T14:07:05.000Z,24.2
2020-08-02T14:22:05.000Z,24.3
2020-08-02T14:37:05.000Z,24.4
2020-08-02T14:52:05.000Z,24.5
2020-08-02T15:07:05.000Z,24.5
2020-08-02T15:22:05.000Z,24.6
2020-08-02T15:37:05.000Z,24.6
2020-08-02T15:52:05.000Z,24.7
2020-08-02T16:07:05.000Z,24.7
2020-08-02T16:22:05.000Z,24.8
2020-08-02T16:37:05.000Z,24.8
2020-08-02T16:52:05.000Z,24.9
2020-08-02T17:07:05.000Z,24.9
2020-08-02T17:22:05.000Z,24.9
2020-08-02T17:37:05.000Z,24.9
2020-08-02T17:52:05.000Z,25.0
2020-08-02T18:07:05.000Z,25.0
2020-08-02T18:22:05.000Z,25.0
2020-08-02T18:37:05.000Z,25.0
2020-08-02T18:52:05.000Z,25.0
2020-08-02T19:07:05.000Z,25.0
2020-08-02T19:22:05.000Z,25.0
2020-08-02T19:37:05.000Z,25.0
2020-08-02T19:52:05.000Z,25.0
2020-08-02T20:07:05.000Z,25.0
2020-08-02T20:22:05.000Z,25.0
2020-08-02T20:37:05.000Z,25.0
2020-08-02T20:52:05.000Z,25.0
2020-08-02T21:07:05.000Z,25.0
2020-08-02T21:22:05.000Z,25.0
2020-08-02T21:37:05.000Z,25.0
2020-08-02T21:52:05.000Z,25.0
2020-08-02T22:07:05.000Z,24.9
2020-08-02T22:22:05.000Z,24.9
2020-08-02T22:37:05.000Z,24.9
2020-08-02T22:52:05.000Z,24.9
2020-08-02T23:07:05.000Z,24.9
2020-08-02T23:22:05.000Z,24.9
2020-08-02T23:37:05.000Z,24.8
2020-08-02T23:52:05.000Z,24.8
2020-08-03T00:07:05.000Z,24.8
2020-08-03T00:22:05.000Z,24.8
2020-08-03T00:37:05.000Z,24.8
2020-08-03T00:52:05.000Z,24.7
2020-08-03T01:07:05.000Z,24.7
2020-08-03T01:22:05.000Z,24.7
2020-08-03T01:37:05.000Z,24.7
2020-08-03T01:52:05.000Z,24.6
2020-08-03T02:07:05.000Z,24.6
2020-08-03T02:22:05.000Z,24.6
2020-08-03T02:37:05.000Z,24.6
2020-08-03T02:52:05.000Z,24.5
2020-08-03T03:07:05.000Z,24.5
2020-08-03T03:22:05.000Z,24.5
2020-08-03T03:37:05.000Z,24.5
2020-08-03T03:52:05.000Z,24.4
2020-08-03T04:07:05.000Z,24.4
2020-08-03T04:22:05.000Z,24.4
2020-08-03T04:37:05.000Z,24.4
2020-08-03T04:52:05.000Z,24.3
2020-08-03T05:07:05.000Z,24.3
2020-08-03T05:22:05.000Z,24.3
2020-08-03T05:37:05.000Z,24.3
2020-08-03T05:52:05.000Z,24.2
2020-08-03T06:07:05.000Z,24.2
2020-08-03T06:37:05.000Z,24.2
2020-08-03T06:52:05.000Z,24.2
2020-08-03T07:07:05.000Z,24.1
2020-08-03T07:22:05.000Z,24.1
2020-08-03T07:37:05.000Z,24.1
2020-08-03T07:52:05.000Z,24.1
2020-08-03T08:07:05.000Z,24.1
2020-08-03T08:22:05.000Z,24.1
2020-08-03T08:37:05.000Z,24.1
2020-08-03T08:52:05.000Z,24.1
2020-08-03T09:07:05.000Z,24.1
2020-08-03T09:22:05.000Z,24.1
2020-08-03T09:37:05.000Z,24.1
2020-08-03T09:52:05.000Z,24.1
2020-08-03T10:07:05.000Z,24.1
2020-08-03T10:22:05.000Z,24.1
2020-08-03T10:37:05.000Z,24.1
2020-08-03T10:52:12.000Z,24.1
2020-08-03T11:07:06.000Z,24.1
2020-08-03T11:22:05.000Z,24.1
2020-08-03T11:37:05.000Z,24.1
2020-08-03T11:52:05.000Z,24.1
2020-08-03T12:07:05.000Z,24.1
2020-08-03T12:22:05.000Z,24.2
2020-08-03T12:37:05.000Z,24.2
2020-08-03T12:52:05.000Z,24.2
2020-08-03T13:07:05.000Z,24.2
2020-08-03T13:22:05.000Z,24.3
2020-08-03T13:37:05.000Z,24.3
2020-08-03T13:52:05.000Z,24.4
2020-08-03T14:07:05.000Z,24.4
2020-08-03T14:22:05.000Z,24.5
2020-08-03T14:37:05.000Z,24.5
2020-08-03T14:52:05.000Z,24.6
2020-08-03T15:07:05.000Z,24.6
2020-08-03T15:22:05.000Z,24.6
2020-08-03T15:37:05.000Z,24.7
2020-08-03T15:52:05.000Z,24.7
2020-08-03T16:07:05.000Z,24.7
2020-08-03T16:22:05.000Z,24.8
2020-08-03T16:37:05.000Z,24.8
2020-08-03T16:52:05.000Z,24.8
2020-08-03T17:07:05.000Z,24.8
2020-08-03T17:22:05.000Z,24.8
2020-08-03T17:37:05.000Z,24.8
2020-08-03T17:52:05.000Z,24.8
2020-08-03T18:07:05.000Z,24.9
2020-08-03T18:22:05.000Z,24.9
2020-08-03T18:37:05.000Z,24.9
2020-08-03T18:52:05.000Z,24.9
2020-08-03T19:07:05.000Z,24.9
2020-08-03T19:22:05.000Z,24.9
2020-08-03T19:37:05.000Z,24.9
2020-08-03T19:52:05.000Z,24.9
2020-08-03T20:07:05.000Z,24.9
2020-08-03T20:22:05.000Z,24.8
2020-08-03T20:37:05.000Z,24.8
2020-08-03T20:52:05.000Z,24.8
2020-08-03T21:07:05.000Z,24.8
2020-08-03T21:22:05.000Z,24.8
2020-08-03T21:37:05.000Z,24.8
2020-08-03T21:52:05.000Z,24.8
2020-08-03T22:07:05.000Z,24.7
2020-08-03T22:22:05.000Z,24.7
2020-08-03T22:37:05.000Z,24.7
2020-08-03T22:52:05.000Z,24.7
2020-08-03T23:07:05.000Z,24.7
2020-08-03T23:22:05.000Z,24.6
2020-08-03T23:37:05.000Z,24.6
2020-08-03T23:52:05.000Z,24.6
